run_id,model_class,topology,beta,seed,subsidy,p_base_mode,quarter,susceptible_count,infected_count,recovered_count,adoption_count,adoption_rate,new_adoptions,mean_p_base,median_p_base,p90_p_base,mean_sir_score,mean_affordability,llm_calls,llm_failures
R_43_watts_strogatz_0.05_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.05,43,0,empirical,11,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.05_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.05,43,0,empirical,12,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.05_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.05,43,0,empirical,13,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.05_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.05,43,0,empirical,14,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.05_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.05,43,0,empirical,15,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.05_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.05,43,0,empirical,16,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.05_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.05,43,0,empirical,17,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.05_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.05,43,0,empirical,18,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.05_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.05,43,0,empirical,19,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.05_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.05,43,0,empirical,20,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.05_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.05,43,0,empirical,21,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.05_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.05,43,0,empirical,22,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.05_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.05,43,0,empirical,23,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.05_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.05,43,0,empirical,24,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,0,500,0,0,0,0.0,5,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,1,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,2,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,3,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,4,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,5,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,6,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,7,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,8,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,9,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,10,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,11,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,12,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,13,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,14,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,15,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,16,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,17,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,18,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,19,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,20,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,21,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,22,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,23,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,constant,24,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,0,500,0,0,0,0.0,5,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,1,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,2,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,3,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,4,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,5,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,6,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,7,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,8,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,9,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,10,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,11,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,12,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,13,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,14,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,15,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,16,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,17,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,18,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,19,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,20,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,21,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,22,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,23,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.15_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,0,empirical,24,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,0,500,0,0,0,0.0,5,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,1,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,2,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,3,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,4,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,5,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,6,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,7,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,8,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,9,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,10,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,11,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,12,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,13,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,14,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,15,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,16,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,17,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,18,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,19,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,20,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,21,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,22,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,23,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_const,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,constant,24,500,0,0,0,0.0,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,0,500,0,0,0,0.0,5,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,1,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,2,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,3,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,4,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,5,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,6,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,7,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,8,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,9,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,10,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,11,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,12,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,13,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,14,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,15,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,16,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,17,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,18,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,19,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,20,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,21,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,22,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,23,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_43_watts_strogatz_0.3_0_emp,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.3,43,0,empirical,24,500,0,0,0,0.0,0,0.0012380819626239,0.0003295956104831,0.0018152066289457,0.0,0.0,0,0
R_44_barabasi_albert_0.05_0_const,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.05,44,0,constant,0,499,1,0,1,0.002,5,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0002,0.0,0,0
R_44_barabasi_albert_0.05_0_const,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.05,44,0,constant,1,499,1,0,1,0.002,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0002,0.0,0,0
R_44_barabasi_albert_0.05_0_const,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.05,44,0,constant,2,499,0,1,1,0.002,0,0.0012380819626239,0.0012380819626239,0.0012380819626239,0.0,0.0,0,0
