run_id,experiment_id,model_class_x,topology,beta,seed,subsidy,dynamic_policy_x,population_size,horizon,status,provider,calibration_artifact_sha256,config_sha256,summary_sha256,trajectory_sha256,model_class_y,dynamic_policy_y,final_adoption,initial_budget,total_expenditure,exhaustion_quarter,exhaustion_subsidy,exhaustion_adoption,target_reached,saturation_reached,total_llm_calls,total_cache_hits,total_cache_misses,expenditure_millions,policy_efficiency,emissions_efficiency,time_to_50,peak_velocity,tipping_occurred
R3_DET_1000.0_False_watts_strogatz_42,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,42,1000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,6f8163641d8c0b8554f0a57c4defb8810cc2feb9544b5baeef30f7637e1dc05b,8f05a6f93a467733c14bca9add4d24d1d6f9082bd63f0e36e8f4109cf7a7a967,aae03bc9de4032ae4862130f677a50301dbd8feda63f41edef05d43693b580ec,DETERMINISTIC_EMPIRICAL_ABM,False,5,1000000.0,0.0,,,,False,False,9997,3082,6915,0.0,5000000000.0,20500000000.0,25,5,0
R3_DET_1000.0_False_watts_strogatz_43,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,1000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,47965ad046bc41b995c0a043aa5392e41f24a0a874393b70b62cb620d7b90ff9,43237c026f7cf98f169e412e909110c8e38ba7593f40ddaa725195acac900e68,fbdaa6688e9c7438c17382349eb24f3e704d14efb140d03ef28c7af641a4d814,DETERMINISTIC_EMPIRICAL_ABM,False,5,1000000.0,0.0,,,,False,False,9996,3022,6974,0.0,5000000000.0,20500000000.0,25,5,0
R3_DET_1000.0_False_watts_strogatz_44,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,44,1000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,f3e03fb14030ad06742252211a512767d88bfbe75e0ba4192bc8b0e6fbbef5a4,56c3b7a7fc20ec0bb1d7657e7750764fd1409b7aab4033ff1427125c58a85dda,6bbaffc07ae96db70ca416da1132274b73b397e67d801c1de24b37450349e926,DETERMINISTIC_EMPIRICAL_ABM,False,5,1000000.0,0.0,,,,False,False,9999,3043,6956,0.0,5000000000.0,20500000000.0,25,5,0
R3_DET_1000.0_False_watts_strogatz_45,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,45,1000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,5316f92f7ee1b9aea4d59460a2f32e350ef3cc9f8075041a6db2339ff93d3d5f,ba74777200cac54be9fac010c07ab8bd7a68cf4c48cfe4c78a9b1964de394ec3,ac2c4cabc63c6263d95d9abedf417250b9d2dc07626bb03c3ffd2f06525e48ee,DETERMINISTIC_EMPIRICAL_ABM,False,5,1000000.0,0.0,,,,False,False,9999,2921,7078,0.0,5000000000.0,20500000000.0,25,5,0
R3_DET_1000.0_False_watts_strogatz_46,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,46,1000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,5b79fe518a61f630eb76579540f41e9edd2b9984231357624e1e106ef48b06f1,b640554054e5f670accbf2070407d19b512f72b1e967a9b0a65f7dc5a23a4fb8,a22480f59fb4d75efccd996b036261b4a23f1578bde2c58ff149aa28b28b17f3,DETERMINISTIC_EMPIRICAL_ABM,False,5,1000000.0,0.0,,,,False,False,9993,3242,6751,0.0,5000000000.0,20500000000.0,25,5,0
R3_DET_1000.0_False_watts_strogatz_47,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,47,1000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,e5aa44cac98718175a2dc914436186c3e9df1fff6b03ec5f9c57dac9b7773702,58c85ead573f58eef68f822eab7b1a79fa3d51047a116b8d81bad9601451d5db,925c4ae9273d116851ee8c16d1b9a0e62abe464499a63fbf137c4635f052e1b1,DETERMINISTIC_EMPIRICAL_ABM,False,5,1000000.0,0.0,,,,False,False,9997,3042,6955,0.0,5000000000.0,20500000000.0,25,5,0
R3_DET_1000.0_False_watts_strogatz_48,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,48,1000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,b66b71f665b4b89c475bfe6fc01965b5d08620bb8b655a8568dc24ae11aadeba,c7a5d4e936f66767e873056530533aea45c842e1beb6a19b84f586f650b7457a,6a095dc5426b7f25d87fb00098b373537346d88158eb900ea68b259a708efe36,DETERMINISTIC_EMPIRICAL_ABM,False,5,1000000.0,0.0,,,,False,False,10001,3181,6820,0.0,5000000000.0,20500000000.0,25,5,0
R3_DET_1000.0_False_watts_strogatz_49,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,49,1000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,bda1a0ee2812a7685142919e0f2a2e2302ef3dc10ab158db731662f4c7cc973c,a2fd72889ea25118a99cbf66413c8f18bf26b80c496ae71d291739574a73a2c0,f2e6cbdc9d4b501bf4a177411a8b2b4a8103a0ad3127d7a9ae825260d17e269b,DETERMINISTIC_EMPIRICAL_ABM,False,5,1000000.0,0.0,,,,False,False,9996,3083,6913,0.0,5000000000.0,20500000000.0,25,5,0
R3_DET_1000.0_False_watts_strogatz_50,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,50,1000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,2bcf434ec23eda3a34a9813672b2ce17d06c8379acc461c2697a6dcc24ab2169,01763e572a7ad7219260612509b32014eef0a53dafde295be536f8073fe40696,e62f7f7084c927b9791e2f38d953c4a82e78fa434b0dce5ad21c61634e9ecf25,DETERMINISTIC_EMPIRICAL_ABM,False,5,1000000.0,0.0,,,,False,False,9996,2963,7033,0.0,5000000000.0,20500000000.0,25,5,0
R3_DET_1000.0_False_watts_strogatz_51,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,51,1000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,f3194c598b495828a2d607eb6793f3c06e7d7362911966011ff202708c218238,86d18f3b4f78a24d59d663a64ad0889fd2fc6926ac4a617100acf47343f01d13,2b87f1a6dc63301a0e27197e3c04a67ecd0eb37e571b3da53e2c8e9a07fcb9eb,DETERMINISTIC_EMPIRICAL_ABM,False,5,1000000.0,0.0,,,,False,False,9990,2822,7168,0.0,5000000000.0,20500000000.0,25,5,0
R3_DET_1000.0_True_barabasi_albert_42,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,42,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,48ab817980dc838c5bb707f0823df8fea5fadfa33f56bebae823d5daaa1ed8af,150e9055dfa315f06f6cadb9db44e05eb70fe6bad2edc430975bb623ba358e37,3451df23204c8129a2f2afc15934b8fe22b503b233672c605f9f09ab7fa20bdc,DETERMINISTIC_EMPIRICAL_ABM,True,500,1000000.0,1000000.0,17.0,0.0,500.0,True,True,6497,1337,5160,1.0,500.0,2050.0,16,484,1
R3_DET_1000.0_True_barabasi_albert_43,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,43,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,aa19373fa7a971f06f935d0d5f1ebd9120719541a210f958791972c1b830cedb,e2234a88397963d61765ac62b580ce234c65a43e39a6a226249f97d0c8fcda9f,134b178e80b72724da6fa9f011661be8997645cecbfd8c957c39c28dffa5737f,DETERMINISTIC_EMPIRICAL_ABM,True,500,1000000.0,1000000.0,17.0,0.0,500.0,True,True,6475,1349,5126,1.0,500.0,2050.0,16,476,1
R3_DET_1000.0_True_barabasi_albert_44,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,44,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,6c72fe94b9161434bc4ef33044ee72eadaf40264f40bffc21d058b7108ffc8a9,5f13b2cb3496a1194db606563a25b5ec9dd0a8f3facd3e2d2bb5e09d10fe0b5d,58fc7636df53cc6514dff981bbd95c72f98a30bf54bdcfb3d3ac6589a397bf77,DETERMINISTIC_EMPIRICAL_ABM,True,500,1000000.0,1000000.0,17.0,0.0,500.0,True,True,6475,1441,5034,1.0,500.0,2050.0,16,487,1
R3_DET_1000.0_True_barabasi_albert_45,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,45,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,b73f2c110f379517ae707eb2751e12e186054f20e792b080d50dd94b9453d324,9addaef1154122229fa9407a6176aa515975e888e68793f39047fdf4fbbd87b9,906c7ca8b05306c97a2530b1476a33770ea58bf99cb209e8b49512eedf762534,DETERMINISTIC_EMPIRICAL_ABM,True,500,1000000.0,1000000.0,18.0,0.0,500.0,True,True,6776,1706,5070,1.0,500.0,2050.0,17,291,1
R3_DET_1000.0_True_barabasi_albert_46,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,46,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,5b918d4634b01ea64fe1f74a7f5654c2a0237726d0643d548222f70f03d8db91,aec3fd70b291cf0319abe03a87f2ae01f10e8fe876d86eafeb161cae4e000686,15c5ebb5c3e2fe6bab6708a4d2963a04529c70c2b79941f53bb27d99c57f93b3,DETERMINISTIC_EMPIRICAL_ABM,True,500,1000000.0,1000000.0,18.0,0.0,500.0,True,True,6911,1464,5447,1.0,500.0,2050.0,17,346,1
R3_DET_1000.0_True_barabasi_albert_47,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,47,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,d1975cbf9fcf74d66b43025aaa245b550cdb3c72baefd254911c250953b6d8e7,64aeec8ce2c0bf773380c54ad84dc6298984f61f10611694204f4667dfc1d2f5,01a0a1f3357ca1a0a4e9f69ca9b62c0c136bf582316e163a00f5713d2dfebf28,DETERMINISTIC_EMPIRICAL_ABM,True,500,1000000.0,1000000.0,18.0,0.0,500.0,True,True,6761,1361,5400,1.0,500.0,2050.0,17,257,1
R3_DET_1000.0_True_barabasi_albert_48,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,48,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,352d92403d0388ba438623c51630f6f5913a24c434b0334eb584b27920c88856,fdeb4a5da7127465c6569fc5a3db9d1b576fad1c4cb3822b23bf9b6c30bdb288,fe4712834f2dfdf8a19f46bf247fa7c80ca22600d7bfd72872f152174c0ba536,DETERMINISTIC_EMPIRICAL_ABM,True,484,1000000.0,1000000.0,17.0,0.0,483.0,True,True,6554,1334,5220,1.0,484.0,1984.3999999999999,16,455,1
R3_DET_1000.0_True_barabasi_albert_49,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,49,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,902f65a3ffb3efcb4a0373a46a26e1847ea03f0b24b3daa180bc7d671db07bdb,dabde3b331cb62579ca54c9d5185db8bf851933903ceffa113925b1ab3627336,55a44478656435f1959f1d46a9a6613a8743c67e4abdf267d066798fa5e60289,DETERMINISTIC_EMPIRICAL_ABM,True,500,1000000.0,1000000.0,16.0,0.0,500.0,True,True,5999,1296,4703,1.0,500.0,2050.0,15,494,1
R3_DET_1000.0_True_barabasi_albert_50,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,50,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,b2ce8bb29b42341f5dfbd80645e92b6cb69a1cf77d07d979eb9fa754e293140f,8a421a12001b686545c048a12680ca020a14ee74db17b44958e4df4a27e97ce6,15506cd1ebe1a123aa1d6bd464a3b4ba771ac56ea8027cc3baa61d3d84bd8226,DETERMINISTIC_EMPIRICAL_ABM,True,500,1000000.0,1000000.0,18.0,0.0,500.0,True,True,6816,1469,5347,1.0,500.0,2050.0,17,323,1
R3_DET_1000.0_True_barabasi_albert_51,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,51,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,9120ea63c0fc0c617a8dc04ed458f421f76cb22ac41a5a5f9b53e5c598479da9,214d962897258b52424588ba2f3e3fdb1266955baa1b3ed7e2a3b7b8fd6253fe,9ddc107cec7d5c81e960c5834c49554feb915340697228daacbb1fb7cd6a8025,DETERMINISTIC_EMPIRICAL_ABM,True,500,1000000.0,1000000.0,17.0,0.0,500.0,True,True,6490,1390,5100,1.0,500.0,2050.0,16,486,1
R3_DET_1000.0_True_watts_strogatz_42,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,42,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,e3e7de40739701fac3a319972f8176ef93311408bf9ddbdcc77a32e6b21cc8ff,e0dc6d90980c421f262889844b7e1237135ddc8e0687ee7c129804fee306be03,05a91d8eeef7c2c9150381a9c878c280e1687739c854a9f0a8c9b45ab3a1a076,DETERMINISTIC_EMPIRICAL_ABM,True,494,1000000.0,1000000.0,16.0,0.0,494.0,True,True,5987,1832,4155,1.0,494.0,2025.3999999999999,15,452,1
R3_DET_1000.0_True_watts_strogatz_43,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,acb018f6b11f10b5126e275ce7231f637ca3468caef3c7426b5af696bb09c2dc,675b08c516b7dad52640f621bd1b36bd0d1ad5087b3ea1e6157cc82df155fef6,8ef73a497cfb4384ee7e15369cd7a391ecf2879cb38a0ca48110eb387672d94f,DETERMINISTIC_EMPIRICAL_ABM,True,494,1000000.0,1000000.0,16.0,0.0,494.0,True,True,5985,1792,4193,1.0,494.0,2025.3999999999999,15,451,1
R3_DET_1000.0_True_watts_strogatz_44,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,44,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,47cb2a8aaeeed2f76999f7446f317249731b6d3a71e6f3220253c4d9d5f0e389,26b2079efc702a02b36bb72e436de85e690a1a088edb2f92b235a48ca41a0193,22e23ffcb6fb6481c6c5926ed1d447a2f8a465921dac5c3a30b98b3b312c537f,DETERMINISTIC_EMPIRICAL_ABM,True,493,1000000.0,1000000.0,17.0,0.0,493.0,True,True,6002,1809,4193,1.0,493.0,2021.3,15,441,1
R3_DET_1000.0_True_watts_strogatz_45,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,45,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,654c87ba81177d956a9e057b8b91a71c2cd862de746ebe40e16acf935872bebe,e5aa687ab6f79a170cbcda2b85f53ba14252080262c458fd35ed1bdfe14440d5,40618992d22de8e6c76d797f656d3e083ea15e32f94f09518a9f8fc49ce6305d,DETERMINISTIC_EMPIRICAL_ABM,True,499,1000000.0,1000000.0,17.0,0.0,499.0,True,True,6005,1735,4270,1.0,499.0,2045.8999999999999,15,427,1
R3_DET_1000.0_True_watts_strogatz_46,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,46,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,d0f01cccfb9f726ff67ac33b83c45450cf4dbe0a08af891159276aefaa142983,beb4541e13036a712229a36214436756ae3b1e58546c0a9d2e8d81ce3f264381,94dc050cef79b7a74049a256b91c094fcb2175cf8c5f659c71242940249c154a,DETERMINISTIC_EMPIRICAL_ABM,True,497,1000000.0,1000000.0,16.0,0.0,497.0,True,True,5975,1926,4049,1.0,497.0,2037.6999999999998,15,454,1
R3_DET_1000.0_True_watts_strogatz_47,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,47,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,eb46a2198cb9830477d3907a7e80b13e4c82d62848b41ca37bf86685ae283b39,88b64346b8518c6c5edbc4d2169466bf4982b6ec8905b7b375085a86201b3eb6,dda843eb93e46870fd1d84acc30314a0aaa75f0f67c14f77fa15f8eb3b85c843,DETERMINISTIC_EMPIRICAL_ABM,True,499,1000000.0,1000000.0,16.0,0.0,499.0,True,True,5969,1805,4164,1.0,499.0,2045.8999999999999,15,456,1
R3_DET_1000.0_True_watts_strogatz_48,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,48,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,03ef349980c81a323427ced19ae92b0bd132d15d0a76acf6db3bc44c86e2b08f,0792e9751723c30e80f93d4427135c15f9fe1f6289c30520d7305c83ce580daf,a76b3214b4ba133a410cc8be2b098a9b7036454a64d85ac940292f83674ba853,DETERMINISTIC_EMPIRICAL_ABM,True,495,1000000.0,1000000.0,16.0,0.0,495.0,True,True,5987,1891,4096,1.0,495.0,2029.4999999999998,15,452,1
R3_DET_1000.0_True_watts_strogatz_49,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,49,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,f8aaab91a356027aadac73af388b468ef0ed0818f567576e7d5daa27827a8d21,4f8fa87b141a17ebfa26ce3499b303dfb8263535cb89158f3f5abe41e361934c,8dc2bd1844b3b8a2e7d38796a8b1fd544796a5d700f304fde5b067a9f5263860,DETERMINISTIC_EMPIRICAL_ABM,True,496,1000000.0,1000000.0,17.0,0.0,496.0,True,True,5991,1828,4163,1.0,496.0,2033.6,15,443,1
R3_DET_1000.0_True_watts_strogatz_50,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,50,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,8924a65deb2216cc9ab3a371746463d73ae9846492957f9eef0f343b5fa318ca,02d5fcd90f0b396cf5cc51b07e581cac59fcae5b8c6dc641b0d494d4c493a057,5c7cadff1aeeaf9ba76303147167830cc573393406f94c4ba34250cbd89b1ed3,DETERMINISTIC_EMPIRICAL_ABM,True,492,1000000.0,1000000.0,18.0,0.0,492.0,True,True,6068,1769,4299,1.0,492.0,2017.1999999999998,15,398,1
R3_DET_1000.0_True_watts_strogatz_51,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,51,1000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,2aa8a49660acf93d3ab7e46e19643aa96489cc40544714cb066b1f3648b3ebd4,09c0ae5fff75882e0e32ca5e06d47cae8fc4c52b37e3e7a6254c929955db689b,5060773dd1aaaa44b3fbe4d406d1513c3cc628adf80977ad2843492287b8e33c,DETERMINISTIC_EMPIRICAL_ABM,True,494,1000000.0,1000000.0,16.0,0.0,494.0,True,True,5985,1678,4307,1.0,494.0,2025.3999999999999,15,453,1
R3_DET_2000.0_False_barabasi_albert_42,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,42,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,05092291bb148a858728b9f239c4a92780e082485be91b07b3f7a9e6f1e7af8e,2bb478a0914648d42817c41d289d72e9860528b78a99a509f33cd8ea6bf61049,f7bf7e6ce0a52d3651f647589abb051b34172bc9b0123d7514d7a91d1856e423,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,6924,1437,5487,0.99,505.0505050505051,2070.7070707070707,15,484,1
R3_DET_2000.0_False_barabasi_albert_43,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,43,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,41a818456e38f296103297f2bb047dfef79e8cdb5b4fa314ae398fb0fae734c4,b8d0eaae9e224bac4dbb883bb33ae02ff6223052494736a2ce78c112af875359,44ebbd83e63fffe186e698f46e1bdfb5157043498eae66d27e4fc5a5c534ca9c,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,6913,1450,5463,0.99,505.0505050505051,2070.7070707070707,15,476,1
R3_DET_2000.0_False_barabasi_albert_44,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,44,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,c975dc92ed7fde7c3fdfa359176f9dee9f3bf723ea8824ab4ea37161c41ea72a,28c510c563b380b12e99f040f59688deb3bb2f943ad34d5d4ba684877303db43,663d8ff1a7d3abad945ea527919bbec608f59b8b5e0e1e8eb8a0cbb17b1d23ea,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,6907,1546,5361,0.99,505.0505050505051,2070.7070707070707,15,487,1
R3_DET_2000.0_False_barabasi_albert_45,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,45,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,55c106b3c65131e5f3c066c1d561a63303e39b3f02be46ee5e9a02b014c064fa,208be9923683891fe785e85d66d9c250b06ba29f3f47757d3ceb42f7924ca56a,94b3d097eccb4fd789c2fe01a0dd5a6867d60e0bf2fc1cc4f4a81c21f955acdb,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,7210,1829,5381,0.99,505.0505050505051,2070.7070707070707,16,291,1
R3_DET_2000.0_False_barabasi_albert_46,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,46,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,d695aa5ff18984430fb4f83335c98c86230b55f041d0845c93861b57909e9415,35d07a34d3007d06b3d4742c6dd14cb91c22208e32db3cac03ac4971f4601b17,7963bf5fd31fdf1421ac412d2358e2b5747cf96a3750bd90755e3ef6db9cca6b,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,7276,1555,5721,0.99,505.0505050505051,2070.7070707070707,16,365,1
R3_DET_2000.0_False_barabasi_albert_47,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,47,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,2fff5c85cbe538c49f7469669b022916d7dc911b9bf9e69c418fb9c9d951b29f,531b03359cc8340e449b58855d589eaaa624f65f357aba4507780ff403488902,92166fc2cc82237e685ea1d0f8ac6b3f2e4c2b382f88ac81624836000684b764,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,7308,1494,5814,0.99,505.0505050505051,2070.7070707070707,16,384,1
R3_DET_2000.0_False_barabasi_albert_48,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,48,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,eca5802bcaf76d646980098c5b49f211a6351488991e5cde283ac518b5855b58,796281847b98c30953c80aabbc10fc6776890ab911dbc545286cf868bbfba2e3,cae5a951374ad95517c1ef07ec58160f7b48cda682d192db756ef8c001ad41d0,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,6955,1437,5518,0.99,505.0505050505051,2070.7070707070707,15,455,1
R3_DET_2000.0_False_barabasi_albert_49,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,49,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,99e302bfdbd4b40315cb262308e3ba870be41f651381e6365efa8439c124bd82,8eb2bc9017f6ad592495bee039c9736653684637191fccc086611b5a32476016,72f0fe0a41914b093d8295c1b47e6e74172b962eced25982d7f3d8745713f255,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,6434,1403,5031,0.99,505.0505050505051,2070.7070707070707,14,494,1
R3_DET_2000.0_False_barabasi_albert_50,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,50,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,04de3ee1bd366fe20852071951929e4bec8fdcc813c8d6234f67f07426437cf8,3ae2ff87b436f30969cbce0d9225dfc5810e41c2f8d6a93ecedd908cacc612d9,b8688f61bea33981f648141754e25ae300c1a5c0cb9dfca9e260a44353101a4b,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,7280,1582,5698,0.99,505.0505050505051,2070.7070707070707,16,352,1
